budget,genre_avg,genre_max,company_avg,company_max,country_avg,country_max,language_avg,language_max,cast_avg,cast_max,cast_dim,cast_count,keyword_avg,keyword_max,keyword_dim,keyword_count,directing_avg,directing_max,writing_avg,writing_max,production_avg,production_max,editing_avg,editing_max,camera_avg,camera_max,art_avg,art_max,sound_avg,sound_max,costume_avg,costume_max,revenue
45000000,0.0269460735,0.03293222,0.01066671275,0.016992172,0.12482122,0.12482122,0.055344113,0.096605696,0.0002461202619047619,0.003734396,0.002541672766666667,21,0.0006569012111111111,0.0033654831,0.002868072258333333,9,7.8497665e-05,0.00015699533,0.0013285821617197286,0.0027709717037883203,0.000276030120685818,0.0022566625438007297,0.00023488991333333331,0.00070466974,0.000884610775,0.0013761352,0.00012695297285714285,0.0007324529,0.00018264272759999998,0.002297706,0.000488364494,0.0013381111,92374674
45000000,0.0269460735,0.03293222,0.000633551875,0.0026119845,0.012699733500000001,0.014173193,0.096605696,0.096605696,4.461267410714285e-06,0.00049966195,0.00049966195,112,0.000170177457,0.0008888157,0.000752622635,10,0.0008608967490908021,0.0024647112889339337,9.33758e-05,9.33758e-05,1.683410125e-05,0.00013467281,0.0011854199661397397,0.002787371915319359,0.0007605264257512232,0.002859030027501044,0.0003871860989875183,0.00234513418958099,0.0006004941434122746,0.004117134003273924,2.4978967857142854e-06,1.4487671e-05,50871113
26000000,0.039022545,0.04337012,0.0033504743333333336,0.010051423,0.12482122,0.12482122,0.053710856,0.096605696,2.7465464e-05,0.0006795004,0.000696801232,26,0.0005902300333333332,0.0021837922,0.0024966145316666667,12,0.0014514495,0.0023268305,0.0013285821617197286,0.0027709717037883203,0.0002641948375,0.0016640171,0.0008493505866666667,0.0018926406,0.00089354784,0.00089354784,0.0001003660611111111,0.0005179241,1.3464533333333333e-05,0.0001211808,3.8681664285714283e-05,0.0005415433,57891803
43000000,0.0696687075,0.0784512,0.00047939034,0.0016880075,0.069530477,0.12482122,0.0633282495,0.096605696,6.200293846153845e-05,0.0010977901,0.00106318135,26,0.0009390639925,0.003172287,0.003448506196666667,4,0.0011564046,0.0011564046,0.0013285821617197286,0.0027709717037883203,0.0006553015,0.002621206,0.00100286585,0.0014545985,0.00105076409,0.0019498431,0.0003871860989875183,0.00234513418958099,1.53756265e-05,3.0751253e-05,0.00071516235,0.0014303247,154749918
52000000,0.029522372333333335,0.03467497,0.00018691557142857143,0.001308409,0.069530477,0.12482122,0.096605696,0.096605696,9.349161875e-06,0.00014958659,0.00014958659,16,0.00041315672,0.0021229526,0.0023009464600000002,6,0.00014900565,0.0008940339,0.0013285821617197286,0.0027709717037883203,2.510190696875e-05,0.0007726024,0.002124381788888889,0.011937746,0.0006516318705,0.0042316937,0.000192269290625,0.0009649576,0.0021858726113333335,0.026968963,0.000135847525,0.0010867802,77944725
30000000,0.035248465,0.04337012,0.0020105018,0.0046286844,0.12482122,0.12482122,0.096605696,0.096605696,0.00014499345384615385,0.0009991947,0.0014420548,13,0.00032796990000000004,0.0009839097,0.0009839097,3,0.00031002244,0.0015501122,0.0013285821617197286,0.0027709717037883203,0.000194344506,0.00097172253,0.0011854199661397397,0.002787371915319359,0.0005348291016666667,0.0010296374,6.90728e-05,0.0002762912,0.0010782780272727273,0.009575407,0.000274698555,0.00089223904,127369981
85000000,0.06801519833333333,0.0784512,0.0027770960666666667,0.005567524,0.12482122,0.12482122,0.055344113,0.096605696,3.8691768644067794e-05,0.0010580878,0.0012172539141666666,59,0.0004735339,0.0012657912,0.001002978935,4,0.0008466395,0.0008466395,0.002178899,0.0029608957,0.0006237389700000001,0.0030478393,0.0009515698,0.0009515698,0.0008119951,0.0008119951,0.0003871860989875183,0.00234513418958099,0.00040414464,0.00040414464,0.0005022238540563571,0.002659577594462819,131426169
29000000,0.033543516,0.038828768,6.960201857142857e-06,4.8721413e-05,0.069530477,0.12482122,0.096605696,0.096605696,2.6244171249999998e-05,0.0004036818,0.000516770955,24,0.0004518291688888888,0.004959429,0.00386698914,18,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,3.882138461538462e-05,0.001009356,0.0011854199661397397,0.002787371915319359,5.9628470000000005e-05,0.00017888541,2.9261747142857145e-05,0.00020483223,9.91694330909091e-05,0.0010238322,5.997410333333334e-05,0.00035984462,21733230
130000000,0.0651039916,0.14818096,0.00186066422,0.016992172,0.0423802605,0.12482122,0.04289336633333333,0.096605696,3.4219886842105264e-05,0.0013003557,0.0013003557,38,0.00034610642999999996,0.002409565,0.0022562818,10,0.0008951944135000001,0.0041940263,0.0005000420400000001,0.0025002102,0.0001020368016585366,0.0012899976,0.0011686155666666667,0.0070116934,0.0013026152691666666,0.013512672,0.00046965634368421053,0.0053923368,0.00012921088150000002,0.0010922314,0.00016620462444444443,0.0015379187,119269486
80000000,0.0278174485,0.03467497,0.0020801846333333334,0.005215505,0.04111510525,0.12482122,0.047265484,0.096605696,3.748674966666666e-05,0.00093190756,0.0007239942898333333,42,0.000500025655,0.0021229526,0.002124637998333333,12,0.0018533353166666669,0.0058822976,0.000546113654,0.0023182915,0.00011954371942857143,0.00088186277,0.0001925682575,0.0012612068,0.000520554689375,0.00294726,0.0004680204036111111,0.0025113206,0.0008121449888461538,0.003607655,0.0007239097076923077,0.004498922,162944923
25000000,0.033543516,0.038828768,0.0009677484714285716,0.0028519942,0.05933602575,0.12482122,0.08887892775,0.24614869,0.00015411092,0.002378327,0.0018930549,20,5.7000240000000006e-05,0.0005700024,0.0005700024,10,2.7170055714285716e-05,0.00019019039,0.0013285821617197286,0.0027709717037883203,1.3999781463414633e-05,0.00057399104,0.00038906660124999996,0.001512292,0.0004023611757692308,0.0030917588,4.377214382352941e-05,0.00065436494,0.0004856930966666667,0.0070370194,5.6082808333333336e-05,0.0006199872,82466670
7000000,0.0298943475,0.038828768,0.0025409708474296924,0.005556659511429063,0.079474442,0.12482122,0.096605696,0.096605696,5.3221320952380955e-05,0.00075825496,0.00073852026,21,0.00025101318625,0.0014990644,0.0023668565229999997,16,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,9.441452333333334e-05,0.00056648714,0.00014879055,0.00014879055,0.0007605264257512232,0.002859030027501044,0.00025507942,0.0012753971,0.000604861665,0.0007059369,1.8134386666666665e-05,5.440316e-05,49327405
30000000,0.05938872766666667,0.0784512,0.0007776444625,0.0023327586,0.12482122,0.12482122,0.096605696,0.096605696,6.597329687499999e-05,0.0007165475,0.000886060125,16,0.0006023381142857144,0.0026997938,0.002318667233333333,7,0.00024411874,0.00048823748,0.0013285821617197286,0.0027709717037883203,2.8148164e-06,1.4074082e-05,0.00025859906,0.00025859906,0.0011119938,0.0027366201,0.0003871860989875183,0.00234513418958099,0.0001425831830769231,0.000939107,0.00028356004,0.00078466494,42886719
50000000,0.036751869,0.038828768,0.0012226609233333334,0.0068064863,0.12482122,0.12482122,0.029222472333333336,0.096605696,0.00013180647942857143,0.0022380783,0.0028035139583333334,35,0.0005869938038461539,0.0022685134,0.0027661215266666663,13,0.0004290777,0.0008581554,8.7898745e-06,1.7579749e-05,0.00040672289600000004,0.0042910296,0.0024561917,0.0024561917,0.0011694350063636363,0.0055323457,0.0004935660325,0.0016262401,0.0003243130488888889,0.0010858747,0.002408369322857143,0.011559601,93974620
27000000,0.03039761875,0.038828768,0.0006180105706666667,0.0026119845,0.012699733500000001,0.014173193,0.096605696,0.096605696,7.26729e-06,0.00031976076,0.00031976076,44,0.0005898561919588543,0.0026257701033591875,0.0024175757747905697,11,0.0005192101066666667,0.00080045447,4.66879e-05,9.33758e-05,6.822024666666666e-05,0.0005237239,0.0011854199661397397,0.002787371915319359,8.506277142857143e-05,0.0011908788,0.0003871860989875183,0.00234513418958099,0.0006004941434122746,0.004117134003273924,2.9780233333333332e-06,3.573628e-05,6700000
10000000,0.05132324825,0.0784512,0.0001807715,0.0005423145,0.06949720649999999,0.12482122,0.096605696,0.096605696,9.102136195434908e-05,0.001943441184888553,0.0019225543416398498,19,8.024095555555556e-05,0.0007221686,0.0007221686,9,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,0.000211787718,0.00085833744,0.0011854199661397397,0.002787371915319359,0.0007605264257512232,0.002859030027501044,0.0006125902333333333,0.0018377707,0.00015894261142857143,0.0006855677,0.0005022238540563571,0.002659577594462819,46720491
50000000,0.0269460735,0.03293222,0.0011429884375,0.0026440523,0.05007356233333333,0.12482122,0.0922979765,0.24614869,0.00013483354068965516,0.002217177,0.0015697822299999998,29,0.0008132904039999999,0.0021229526,0.002571403233333333,5,0.0009324042600000002,0.0026380878,0.0013285821617197286,0.0027709717037883203,9.93899e-05,0.0011607863,0.000510938524,0.0022989505,0.0006039354,0.0042316937,0.00022257143200000003,0.0041278987,0.00017014031666666665,0.001307396,2.9798439285714285e-05,0.00041717815,22944502
50000000,0.033543516,0.038828768,0.002608117425,0.0046286844,0.12482122,0.12482122,0.096605696,0.096605696,1.78271042e-05,0.0007049308,0.000798143005,50,0.0005898561919588543,0.0026257701033591875,0.0024175757747905697,5,0.00012774178500000002,0.0008709762,0.0013285821617197286,0.0027709717037883203,0.00018214007,0.0011499327,0.0015072635,0.0015072635,0.0007605264257512232,0.002859030027501044,0.0005524210091304348,0.0067145885,0.00020777679999999999,0.00049507216,0.00012746272,0.00089223904,8342132
50000000,0.04891795366666666,0.086965166,0.0025409708474296924,0.005556659511429063,0.01063507675,0.014173193,0.096605696,0.096605696,2.2561240970588233e-05,0.0006013794,0.0006598729665000001,34,0.0009316062454545453,0.005355706,0.005728844591666667,11,0.0008608967490908021,0.0024647112889339337,0.0005297805,0.001059561,0.000276030120685818,0.0022566625438007297,0.0011854199661397397,0.002787371915319359,0.0007605264257512232,0.002859030027501044,0.0003871860989875183,0.00234513418958099,0.0005962452,0.0005962452,0.000384479675,0.0015379187,42580321
15000000,0.0696687075,0.0784512,0.00040960156666666666,0.0012288047,0.12482122,0.12482122,0.096605696,0.096605696,9.102136195434908e-05,0.001943441184888553,0.0019225543416398498,10,0.0003862150833333333,0.0012657912,0.0016843949,6,0.0008608967490908021,0.0024647112889339337,0.00037589113,0.00037589113,0.000276030120685818,0.0022566625438007297,0.0011854199661397397,0.002787371915319359,0.0007605264257512232,0.002859030027501044,0.0003871860989875183,0.00234513418958099,0.0006004941434122746,0.004117134003273924,0.0005022238540563571,0.002659577594462819,47175038
70000000,0.0784512,0.0784512,0.00350946494,0.0070018196,0.12482122,0.12482122,0.055344113,0.096605696,7.670664830188679e-05,0.002158576,0.0021650598100000002,53,0.0003937462325,0.0012148225,0.0013949037149999998,4,0.0002660653166666667,0.0013955467,0.0026137761,0.0026137761,0.0006793561376923075,0.005925008,0.00096617267,0.00096617267,0.00017888541,0.00017888541,0.00012971108333333334,0.0007782665,0.00025590471854545447,0.0010542948,0.0005709554289230769,0.0027004955,88933562
30000000,0.045577491,0.060886215,0.0003376015,0.0016880075,0.12482122,0.12482122,0.096605696,0.096605696,7.932940909090909e-06,0.0001745247,0.0001745247,22,8.475507e-05,0.00042377535,0.00042377535,5,0.00039736310875,0.0029164192,0.0013285821617197286,0.0027709717037883203,0.000233698919,0.0044573797,0.000951780795,0.0056187776,0.0008463539593333334,0.008510177,0.0001386453489473684,0.0018045091,0.0005417374442307693,0.0031238147,5.3432829117647056e-05,0.00045852203,30536013
57000000,0.05938872766666667,0.0784512,0.00612044075,0.016992172,0.12482122,0.12482122,0.096605696,0.096605696,5.607363944444443e-05,0.0017540379,0.0023333815,72,0.0003568219685714285,0.0019326963,0.0014683444766666665,7,0.00126474328,0.004781982,0.00037523586,0.00037523586,0.00019379911739130434,0.0044573797,0.00099905441875,0.006099345,0.0007508613700000001,0.0028888502,0.0001263468650909091,0.00084756047,0.0005287133257142856,0.00591541,0.0002828749307692308,0.0012200951,52164016
30000000,0.03184897125,0.038828768,1.55725925e-05,6.229037e-05,0.06949720649999999,0.12482122,0.048302848,0.096605696,2.8358998846153844e-05,0.00040142608,0.0005444489266666667,26,0.0004075262533913043,0.0027023642,0.004451719220428572,23,0.00021359056666666665,0.0012815434,0.0013285821617197286,0.0027709717037883203,3.5463107857142857e-05,0.000562231,8.260225e-05,0.0004956135,0.0007605264257512232,0.002859030027501044,1.1158422142857143e-05,0.00015621791,0.00022144608799999998,0.0021556602,0.00012360256285714287,0.00086521794,35294470
22000000,0.036751869,0.038828768,0.002208635125,0.0043412535,0.068023747,0.12482122,0.0558728245,0.096605696,2.3999959999999998e-05,0.0007199988,0.0007199988,30,0.00026834062608695647,0.0016317016,0.0018323013819047619,23,2.7170055714285716e-05,0.00019019039,0.0008721631,0.0017443262,8.560067215384615e-05,0.0010641658,0.00048767068,0.0014011562,0.0007605264257512232,0.002859030027501044,6.778363777777777e-05,0.0008810396,3.3585153888888894e-05,0.00037314533,0.00168901599625,0.011559601,57479076
20000000,0.030906971666666668,0.038828768,0.000356499275,0.0028519942,0.056725052666666664,0.12482122,0.096605696,0.096605696,9.102136195434908e-05,0.001943441184888553,0.0019225543416398498,32,0.00021508777,0.00056900125,0.000818170945,8,1.081918e-05,9.737262e-05,0.0013285821617197286,0.0027709717037883203,5.8636254545454544e-05,0.0012899976,0.0011854199661397397,0.002787371915319359,0.0003717405033333333,0.005459959,5.079655882352941e-06,8.635415e-05,0.00037381118421052627,0.0027312483,0.00023912945,0.0020088584,10289
30000000,0.035248465,0.04337012,0.00058672914275,0.0023327586,0.12482122,0.12482122,0.096605696,0.096605696,3.531086782608696e-05,0.00081214996,0.00081214996,23,0.0012535945100000001,0.00355535,0.003626251381666666,6,0.0003562568,0.0021375408,0.0013285821617197286,0.0027709717037883203,0.00019560460285714286,0.0051110797,0.0005699724285714285,0.003989807,0.00011667576016666666,0.0013761352,0.00012071947388888889,0.00083386654,0.00020347576409090906,0.001292346,0.000148255276,0.00068517035,68357079
135000000,0.049315798333333334,0.061277915,0.0019023928333333333,0.0037289101,0.12482122,0.12482122,0.0303760605,0.096605696,1.6585883673469388e-05,0.0008127083,0.0008127083,49,0.00173241775,0.0061849575,0.004768159925,8,8.139406250000001e-05,0.0003518209,0.0013285821617197286,0.0027709717037883203,0.00014762788586666664,0.0024281617,0.0009437250783333333,0.004019559,0.00028713651833333335,0.002446429,8.455298714285713e-05,0.0010837095,0.0004063862033684211,0.0029791472,6.068853636363636e-05,0.0006675739,76932943
8731048,0.033543516,0.038828768,0.00028032437979999997,0.0014368723,0.01120989125,0.014239734,0.015139953,0.015139953,9.102136195434908e-05,0.001943441184888553,0.0019225543416398498,30,3.882799285714286e-05,0.0005435919,0.0005435919,14,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,0.000276030120685818,0.0022566625438007297,0.0011854199661397397,0.002787371915319359,0.0007605264257512232,0.002859030027501044,0.0003871860989875183,0.00234513418958099,0.0006004941434122746,0.004117134003273924,0.0005022238540563571,0.002659577594462819,36000000
25000000,0.06808171133333334,0.086965166,0.006748279,0.020244837,0.079474442,0.12482122,0.068057843,0.096605696,9.102136195434908e-05,0.001943441184888553,0.0019225543416398498,60,0.0001432378527777778,0.0013471,0.0017496969166666666,18,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,6.23678196e-05,0.0005561931,0.0011854199661397397,0.002787371915319359,0.0007605264257512232,0.002859030027501044,3.6764879999999996e-05,0.0001838244,0.00013284668333333333,0.00050565955,0.00010375381428571429,0.0007262767,27645491
20000000,0.058639984,0.0784512,0.004569452875,0.016992172,0.069530477,0.12482122,0.096605696,0.096605696,3.5095796078431374e-05,0.0010341575,0.0014120215499999998,51,0.00021596324714285716,0.000694869,0.0010432787933333332,7,0.000167960506,0.0007427157,0.0018001747,0.0018001747,4.6277833473214285e-05,0.0011607863,0.0018853214999999999,0.0056187776,0.00035344081875000004,0.002257496,0.0003433634957894737,0.0047869324,0.0015661553445714283,0.009575407,0.00026826316926666663,0.0014022269,12482775
7000000,0.037923129,0.038828768,0.00018750991125,0.0007307061,0.0476993905,0.12482122,0.096605696,0.096605696,0.00019300943285714288,0.0016786722,0.0021776638725,21,2.8591012727272728e-05,0.00031450114,0.00031450114,11,0.0005343852,0.0021375408,0.0012324519,0.0014299483,3.4353393e-05,0.00068706786,0.0004702415166666667,0.0013719354,0.001185693,0.0055323457,0.0001249519433333333,0.0008796071,0.0005520097176250001,0.004390207,0.000722858286,0.0018818574,54600000
19000000,0.05938872766666667,0.0784512,0.0006826645600000001,0.0034133228,0.12482122,0.12482122,0.096605696,0.096605696,2.613463076923077e-05,0.0006795004,0.0006795004,26,0.0011235153,0.0011291788,0.0016881047,2,0.00028838033333333335,0.001355871,0.0013285821617197286,0.0027709717037883203,3.7666094736842105e-05,0.0004995798,0.0007084896558333334,0.0056187776,0.00017220857318181817,0.0028736887,2.6201195142857143e-05,0.0005908243,0.0021635172907142858,0.026968963,0.0001745971642307692,0.0012376176,92000000
35000000,0.0927208282,0.14818096,0.00506120925,0.020244837,0.068023747,0.12482122,0.096605696,0.096605696,5.456261800000001e-05,0.0007049308,0.0008773243700000001,20,0.0020745823,0.0020745823,0.0020745823,1,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,0.000276030120685818,0.0022566625438007297,0.0011854199661397397,0.002787371915319359,0.0007605264257512232,0.002859030027501044,0.0003871860989875183,0.00234513418958099,0.00040414464,0.00040414464,0.0005022238540563571,0.002659577594462819,61746888
35000000,0.0696687075,0.0784512,0.00204874069,0.005567524,0.12482122,0.12482122,0.0385378605,0.096605696,5.3084687619047614e-05,0.0007165475,0.00091566297,21,4.862882e-05,0.0002431441,0.0002431441,5,0.0001288362225,0.000374411,0.00013418725,0.00024284706,0.00014004293444444443,0.0011607863,0.001339853,0.004019559,0.000269925268,0.0011908641,0.00020184880555555555,0.0009490166,0.00043014103333333337,0.0029791472,8.685259e-05,0.0008685259,68915888
1500000,0.058639984,0.0784512,0.00045904180599999996,0.0018126686,0.12482122,0.12482122,0.096605696,0.096605696,2.54323843902439e-05,0.0009093001,0.0009760139299999999,41,0.00036986718749999997,0.0022640685,0.0018269032499999998,8,7.965065e-05,0.00023895195,0.0013285821617197286,0.0027709717037883203,0.000276030120685818,0.0022566625438007297,0.0011854199661397397,0.002787371915319359,0.00022338696,0.00089354784,0.00012844825,0.000513793,2.479430222222222e-05,0.00022314872,0.0005022238540563571,0.002659577594462819,11098131
30000000,0.0647895675,0.14818096,0.000529367108,0.0017515991,0.069530477,0.12482122,0.048302848,0.096605696,1.1961834666666667e-05,0.00017942752,0.00017942752,15,0.0004685066142857143,0.0032795463,0.0032795463,7,0.0008608967490908021,0.0024647112889339337,0.00015914141333333334,0.00047742424,9.028698290322582e-05,0.0018500102,0.00036911344,0.0018963382,1.0762764444444443e-07,1.9372976e-06,0.0003871860989875183,0.00234513418958099,1.5949250952380952e-05,0.00033493427,9.641409461538462e-05,0.0006928283,15007991
45000000,0.07543419366666666,0.086965166,0.003188642175,0.016992172,0.12482122,0.12482122,0.096605696,0.096605696,9.102136195434908e-05,0.001943441184888553,0.0019225543416398498,22,0.00015967246,0.00047901738,0.00047901738,3,0.0034588366,0.0034588366,0.00015538142,0.00031076284,0.00010060462,0.00020120924,0.00180528085,0.0026525354,0.00058572844,0.00058572844,0.00038451480249999996,0.001390087,0.00050565955,0.00050565955,0.0005022238540563571,0.002659577594462819,72028752
22000000,0.047617433249999994,0.060886215,0.0002729367222222222,0.0013838502,0.01180420768,0.014545592,0.041004241,0.096605696,3.0268616666666664e-05,0.001816117,0.001816117,60,0.0007206360711111111,0.0050533717,0.0025578842733333332,9,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,3.882149875e-05,0.00058656547,0.0011854199661397397,0.002787371915319359,0.00019346536666666665,0.0011607922,0.0003871860989875183,0.00234513418958099,0.0003195575733333334,0.0016308246,0.0005022238540563571,0.002659577594462819,17709155
40000000,0.039448562666666666,0.058556993,0.005968910066666666,0.016992172,0.12482122,0.12482122,0.055344113,0.096605696,6.450278e-06,0.00016125695,0.00016125695,25,0.0009989287525,0.005355706,0.0063340495691666665,8,8.1452445e-06,8.1452445e-06,0.0013285821617197286,0.0027709717037883203,4.046336714285715e-05,0.00056648714,0.0050119598,0.006766201,0.0007605264257512232,0.002859030027501044,6.12748e-05,0.0001838244,0.0006004941434122746,0.004117134003273924,0.00025466114,0.00025466114,46442528
7000000,0.058639984,0.0784512,0.0025409708474296924,0.005556659511429063,0.12482122,0.12482122,0.03580723733333333,0.096605696,9.102136195434908e-05,0.001943441184888553,0.0019225543416398498,14,7.617059230769231e-05,0.00094566034,0.0005173875300000001,13,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,6.294301555555557e-05,0.00056648714,0.000249044475,0.00049808895,0.00062789617,0.00062789617,0.0003871860989875183,0.00234513418958099,0.0006004941434122746,0.004117134003273924,0.0005022238540563571,0.002659577594462819,2697930
25000000,0.038828768,0.038828768,0.00155537865,0.005567524,0.069530477,0.12482122,0.055344113,0.096605696,1.1387271028037384e-05,0.001218438,0.001218438,107,0.0003124685483333333,0.0012657912,0.0008736999199999999,6,0.000252210462,0.0008537152,0.0013285821617197286,0.0027709717037883203,4.243778382978723e-05,0.0011879341,0.0006127459875,0.004019559,0.000228398614,0.002459392,1.923178767857143e-06,4.367633e-05,0.00023722456717948718,0.0029791472,0.00022949235807692307,0.0033531128,13411957
385373,0.0696687075,0.0784512,0.001450946325,0.0028519942,0.12482122,0.12482122,0.096605696,0.096605696,9.102136195434908e-05,0.001943441184888553,0.0019225543416398498,18,0.00019661591999999998,0.0013471,0.0013331978483333334,13,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,0.000276030120685818,0.0022566625438007297,0.00083232304,0.00083232304,0.0007605264257512232,0.002859030027501044,0.00053530803,0.00053530803,0.0006004941434122746,0.004117134003273924,0.0005022238540563571,0.002659577594462819,1117920
18000000,0.039022545,0.04337012,0.00033357722,0.00066715444,0.034127664,0.034127664,0.096605696,0.096605696,9.102136195434908e-05,0.001943441184888553,0.0019225543416398498,15,0.0003883428003846154,0.0037325153,0.0033930022935714284,26,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,6.871024833333333e-05,0.0004136931,0.00075143564,0.00075143564,0.0007605264257512232,0.002859030027501044,7.38651425e-05,0.00029546057,3.580314e-05,3.580314e-05,0.0005022238540563571,0.002659577594462819,46201432
818418,0.0298943475,0.038828768,0.001701621575,0.0068064863,0.011819675,0.011819675,0.119298113,0.24614869,9.102136195434908e-05,0.001943441184888553,0.0019225543416398498,45,0.00018119730000000001,0.0005435919,0.0005435919,3,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,0.000276030120685818,0.0022566625438007297,0.0011854199661397397,0.002787371915319359,0.0007605264257512232,0.002859030027501044,0.0003871860989875183,0.00234513418958099,0.0006004941434122746,0.004117134003273924,0.0005022238540563571,0.002659577594462819,4851244
35000000,0.06091066,0.0784512,0.0025409708474296924,0.005556659511429063,0.069530477,0.12482122,0.096605696,0.096605696,9.102136195434908e-05,0.001943441184888553,0.0019225543416398498,49,0.00034495304444444444,0.0025232052,0.0018429747999999999,9,9.601141666666666e-05,0.0005760685,0.0013285821617197286,0.0027709717037883203,6.439200805263158e-05,0.0016640171,0.0006654402833333335,0.0056187776,0.00013461627135135135,0.0017284275,0.00033036034,0.008351517,0.0007925751772727272,0.022061883,0.00043912650409090907,0.0027899207,19294901
20000000,0.032977789,0.038828768,0.0004361363333333333,0.001308409,0.12482122,0.12482122,0.096605696,0.096605696,1.4136144375e-05,0.00022617831,0.00022617831,16,5.748077642857143e-05,0.00080473087,0.00080473087,14,0.0008608967490908021,0.0024647112889339337,3.1216916666666666e-05,4.6825375e-05,0.00011052538550000001,0.000562231,0.0011854199661397397,0.002787371915319359,0.0007605264257512232,0.002859030027501044,1.48118606e-06,7.4059303e-06,2.24064475e-05,0.00017925158,0.000138844175,0.0005553767,7535331
15000000,0.060718590749999996,0.0784512,0.0013319449,0.0026119845,0.014173193,0.014173193,0.0146112415,0.015139953,9.102136195434908e-05,0.001943441184888553,0.0019225543416398498,10,0.0005898561919588543,0.0026257701033591875,0.0024175757747905697,3,0.000218924,0.000218924,9.33758e-05,9.33758e-05,0.00013467281,0.00013467281,0.0011854199661397397,0.002787371915319359,0.0007605264257512232,0.002859030027501044,0.0003871860989875183,0.00234513418958099,0.0006004941434122746,0.004117134003273924,0.0005022238540563571,0.002659577594462819,9995168
2000000,0.03184897125,0.038828768,0.0025409708474296924,0.005556659511429063,0.12482122,0.12482122,0.036896075333333334,0.096605696,4.55639625e-05,0.0007290234,0.0007290234,16,0.0002628385427272727,0.0019771103,0.002297216468333333,11,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,0.00011910388,0.0011910388,0.006766201,0.006766201,0.0007605264257512232,0.002859030027501044,0.0003871860989875183,0.00234513418958099,1.790157e-05,3.580314e-05,0.0005022238540563571,0.002659577594462819,5967038
45000000,0.08270818299999999,0.086965166,0.0034045004999999997,0.005215505,0.12482122,0.12482122,0.171377193,0.24614869,3.1120229411764705e-05,0.0010580878,0.0010580878,34,0.00039372423333333337,0.0013637157,0.0018630305499999999,6,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,0.00036299991485714287,0.0012598922,0.0011854199661397397,0.002787371915319359,0.0001732667875,0.00069306715,0.0002491253966666667,0.0006421979,9.6231865e-05,0.00019246373,0.0005022238540563571,0.002659577594462819,56070433
2000000,0.052940651166666665,0.14818096,0.00016491262857142857,0.0011543884,0.0145954565,0.017964639,0.096605696,0.096605696,8.04290332e-05,0.0012098972,0.0015666917983333333,25,0.000217918065,0.0013304582,0.0023884234916666668,22,0.0008608967490908021,0.0024647112889339337,0.0013285821617197286,0.0027709717037883203,3.39473052631579e-05,0.0012899976,0.0011854199661397397,0.002787371915319359,7.220504666666667e-05,0.0010830757,0.0003871860989875183,0.00234513418958099,0.0006004941434122746,0.004117134003273924,2.334197272727273e-05,0.0002567617,5048693
35000000,0.04322871625,0.0784512,0.0032574698999999997,0.005215505,0.12482122,0.12482122,0.096605696,0.096605696,9.336745238095239e-05,0.0011042265,0.0009614429833333333,21,0.00016643828333333334,0.0009986297,0.0009986297,6,0.0008608967490908021,0.0024647112889339337,0.0018707181,0.0018707181,1.4263052727272727e-06,1.5689358e-05,0.0013599279,0.0013599279,0.0007605264257512232,0.002859030027501044,0.00021462424,0.00083386654,0.00050565955,0.00050565955,0.0005022238540563571,0.002659577594462819,30526509
30000000,0.08270818299999999,0.086965166,0.004001938,0.004001938,0.0705091015,0.12482122,0.096605696,0.096605696,1.585858151724138e-05,0.00035939278,0.000409645822,29,0.00060853372125,0.0044778264,0.00262935657,8,0.0001564732,0.0006258928,1.6722441999999999e-06,8.361221e-06,0.00024676680966666665,0.0016378477,0.0011854199661397397,0.002787371915319359,0.00024707103,0.00049414206,6.208682883333333e-05,0.000174943,9.584036666666666e-06,2.875211e-05,0.0005022238540563571,0.002659577594462819,90754475
30000000,0.038828768,0.038828768,0.0005992117771428572,0.002218919,0.069530477,0.12482122,0.096605696,0.096605696,6.3371765625e-05,0.0005142863,0.0007641172749999999,16,0.00026858000000000003,0.0009839097,0.0011634048500000001,5,0.0014190895,0.002838179,0.0013285821617197286,0.0027709717037883203,0.00025030710977777776,0.0023448907,0.0011017211333333333,0.001662848,0.00016988985,0.0003397797,0.00015165850950000001,0.0005764312,0.0006004941434122746,0.004117134003273924,0.0001256198785,0.0011275813,18618284
